RespondentID,Sex,age,age_group,max_educert,qualification_tier,currentempstatus,occupation_cj,is_underemployed
114371466316.0,Male,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114328280677.0,Female,26.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371469972.0,Female,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371477872.0,Female,25.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Armed forces/uniform,1
114369566169.0,Male,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371408429.0,Male,25.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371482729.0,Male,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114375639193.0,Female,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371478060.0,Male,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Elementary Occupations,1
114348539275.0,Female,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working part-time (permanent),Clerical Support Workers,1
114371431304.0,Male,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Elementary Occupations,1
114326314211.0,Male,29.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114378063434.0,Female,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working part-time (permanent),Craft and Related Trades Workers,1
114371488153.0,Female,37.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371495807.0,Male,23.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Service and Sales Workers,1
114371299672.0,Male,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371529868.0,Female,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371440129.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114369730495.0,Male,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371455023.0,Female,25.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114358711401.0,Female,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114369642514.0,Female,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371449207.0,Male,36.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114359398754.0,Male,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114347711051.0,Male,26.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371463340.0,Female,26.0,23-26,Diploma/ certificates or equivalent,Diploma,Working part-time (permanent),Managers,0
114371445211.0,Female,26.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114376321886.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114369616282.0,Female,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114346842503.0,Male,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371475838.0,Female,23.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),"Skilled Agriculture, Forestry, Livestock and Fishery Workers",1
114371477804.0,Female,31.0,27-31,Diploma/ certificates or equivalent,Diploma,Working part-time (permanent),Professional,0
114359244809.0,Female,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371471070.0,Male,33.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114326260140.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371477817.0,Female,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114374545735.0,Female,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371325719.0,Female,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working part-time (permanent),Technician and Associate Professionals,0
114371402632.0,Male,25.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371311300.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Plant and Machine Operators and Assemblers,1
114371888872.0,Female,23.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114358710016.0,Male,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371383750.0,Male,32.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371623684.0,Female,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114374714073.0,Male,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371453634.0,Female,38.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371467906.0,Male,36.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),"Skilled Agriculture, Forestry, Livestock and Fishery Workers",1
114369688797.0,Male,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371470890.0,Female,25.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Elementary Occupations,1
114371476921.0,Male,33.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371395440.0,Female,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114370684972.0,Male,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371489141.0,Male,31.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371495106.0,Female,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371556313.0,Male,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114347770194.0,Female,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Managers,0
114358707431.0,Male,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371404946.0,Female,36.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Elementary Occupations,1
114371551985.0,Female,33.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114358718711.0,Female,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114347706850.0,Female,30.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114374714551.0,Female,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371404091.0,Male,31.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Elementary Occupations,1
114371720871.0,Female,23.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371398758.0,Male,35.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371729017.0,Female,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371390973.0,Female,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Elementary Occupations,1
114347706132.0,Male,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371490566.0,Female,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Service and Sales Workers,1
114371508448.0,Male,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371483806.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371487428.0,Female,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371462990.0,Male,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114331674170.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371447357.0,Female,37.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371438535.0,Male,37.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371511713.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114348451322.0,Female,37.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371449784.0,Female,23.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371369132.0,Female,26.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114369711561.0,Female,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114347723767.0,Female,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371471367.0,Male,26.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working part-time (contract),Technician and Associate Professionals,0
114371541467.0,Female,25.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371470261.0,Female,35.0,32-44,Diploma/ certificates or equivalent,Diploma,Working part-time (permanent),Technician and Associate Professionals,0
114371473243.0,Male,44.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371477150.0,Female,29.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Managers,0
114371504960.0,Female,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371554378.0,Female,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371787688.0,Male,26.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Elementary Occupations,1
114363311995.0,Female,29.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114371330688.0,Female,24.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Craft and Related Trades Workers,1
114358710263.0,Male,25.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Elementary Occupations,1
114371450063.0,Male,26.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114347706630.0,Male,31.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371431597.0,Female,29.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114377259179.0,Male,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371503138.0,Female,31.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
